c.dogalize,c.android.gm,c.android.chrome,c.android.youtube,p.android.documentsui,p.android.chrome,p.android.gm,p.android.settings,p.system,p.android.externalstorage,mwra
0.5077407717273331,0.9594472917204819,0.09570282188440042,0.18845938207360255,-0.5072602747378313,0.8768018956554062,1.0021582683367705,-0.02444541111664001,-1.0806026950328274,-0.0005379892765305862,1.0
-1.4018222477392448,0.9559639386498258,-0.3060817206763228,0.6590417436208705,-1.5959540647818926,0.6649982422519535,0.3953109304645927,1.2953079381441615,0.7469726297916539,-0.682146879178045,1.0
-0.5598744633394499,-1.0872822567185645,-1.0774816070929873,0.028807345140681676,-1.7418529676886454,1.4228734184106893,1.3215202903648444,0.11137789449357345,-0.8367715717467804,1.0096353916457557,1.0
0.1551287067205406,0.727183280012194,-1.1574252263865221,0.9865177420826403,-1.5884311413892374,0.7000642843503662,0.9245601888603187,0.2341298586378679,0.6557019301284261,-0.7638627869400574,1.0
0.43555754915638417,1.50010253556132,1.3059618184248443,0.49841274396976515,-1.7220832720227992,-0.4138803652952093,1.0970920859341105,-0.591304037534166,0.4044982699425205,0.007573285170575355,0.0
0.7942592069809803,0.6417266896048659,-1.2933742413556684,-2.62508291651845,0.23782533252605353,0.8626919686777476,1.0645138021003682,-0.25998467472215236,-0.5196243065351503,2.0118226692751784,1.0
0.43895630001836755,0.12464196700910422,-0.6161319649028842,-1.2036861191169126,-0.5139023113147827,0.48003173222796247,1.6278239052449277,-1.8616906779635713,-0.9262039243855762,1.6775818448368351,1.0
0.7177677962396248,1.7443989842811327,0.547680668646439,-0.5766545463951862,-0.326943072366013,-2.0594536130198566,1.3879834532751258,0.717879336736473,0.4585743814134694,-0.023133511013910143,1.0
-1.3441922451835382,-0.24747368142939563,1.7139939203108572,1.6883733767811488,1.282741983262156,0.07706566257997673,-0.9473809393150392,0.9692449393928595,0.07093329755129262,-0.041263598709506404,1.0
-0.2447068242981022,-0.5761558750454067,1.570661084903024,-0.9171415572237841,0.7399117899789664,1.1853508118534521,-1.7416910982722347,0.5925940285961021,0.18435982850469865,0.29247039429629607,0.0
-1.5892433086697098,0.37791990401604086,0.25708582353536985,0.23530851747019887,0.45929290557675256,1.0163370793061839,-1.5474637506901647,1.030029421123547,2.6167477222754396,-1.0007472490074334,0.0
-1.6067401255762148,1.0957497199025066,-0.014397209254291174,-0.33135568768839757,-0.7576178140666048,-1.330834045341329,0.18350840919086533,0.9953465582594812,1.3320995994714548,0.4343989021377074,1.0
0.138948462734583,-2.1026949579074423,0.7199290977588001,0.47535772317622493,-0.20931497791286813,-0.4788306226178851,-1.188125065608398,0.270452852684947,-2.304917138537995,-0.993246825796701,1.0
0.3096225848652724,-0.5313550394118428,-0.41451427170344596,-0.74925488683972,-0.7443776503381575,-0.32823024614195534,0.07937429571972011,-1.1825625553459418,-0.8381626445401467,1.0584619092854264,1.0
1.0628587599357786,0.8423409243235463,-1.1162938039164816,0.9467671742129136,-0.6160303725647177,0.7909567089930669,0.6621145070140243,0.7239740112541346,-0.13099356455145078,-0.19853663976645394,1.0
-0.42586595827230234,1.5518087287881106,0.4458821658918933,-0.2537162363720492,-0.2257585154750767,-0.7799451131593051,0.18018059158866329,0.7469590820522327,0.6361461998884688,-0.08551529123837426,0.0
1.841750891483014,1.2132490572088719,1.0645363910984436,-0.5958321351547674,1.0841865913681155,2.4365787621807273,-1.1775285926184846,0.7579741777065137,-0.5708206912847026,0.15179841115804563,0.0
-2.0402849599618396,-1.4511418657971544,0.5372497089685978,0.007254355175622579,1.4850079443863449,-0.00915326790802858,-0.7711646915063061,-0.7365289819086196,-0.48622171469937786,-1.0427130685722321,0.0
0.7873980106489108,-0.1662512747783408,-0.5641833990190407,-1.017642188547411,-0.42843977644466685,-0.22422104882850877,1.8622076115206831,-1.7917497424010684,-1.2135862133108328,2.0431277802863117,1.0
0.25609705896464696,-0.3121425888515696,0.04909618977515857,-0.6947706748166628,-1.2074040666779586,0.1667649113693501,0.01734819149850876,-0.145583245880601,-0.5315695709367713,0.12992952555605963,1.0
1.8332606908393994,0.7398555198581921,0.1062744342705583,1.047983108939382,-0.11335193851489478,-0.5853038217412977,0.15421666188073052,1.0394638718939506,0.24496036811957422,-0.3862473075087691,1.0
0.3779105915314139,-0.7963039277920504,1.2424639301484153,-1.346335572541777,0.3107262089879627,1.8910253064199323,-0.9419927881407192,0.20704572922815034,-0.13030461506339697,0.044706056579675926,0.0
-0.3505669994926926,-0.8313208922886878,-0.704651316375154,-0.26462370598477725,-1.116414284963427,0.9090463896569195,0.2969388636508754,-0.17421958911422553,-0.5059168292754337,0.13388225414758684,1.0
1.0516111729805848,1.0152599152078146,0.027708418627068153,0.2159193586676187,-0.3584803728845101,-0.3848650751577374,1.3392356560020588,-0.5158114967107537,-0.5083592669513194,-0.4398860508487093,1.0
-0.45117466387446276,-1.3784822046874963,0.8694287862136821,-0.5036541537181881,2.3646672830949367,1.534010070478583,-0.7320636854596524,0.5269533643800541,-0.7374087616862024,0.5555688770618726,0.0
0.18512310561212897,-1.0373433009486703,-0.9002351866769427,-0.040284256974473034,0.6880161984992473,-0.8837740784552226,-0.05013947743280947,-0.18756802082825255,-1.4245655258176664,0.17099048361323604,1.0
0.4148548039410502,-1.4075501778686634,-0.19400388978738486,-0.27862957908099506,-0.7440858518270141,-0.014513041466523158,0.5238174082035719,-0.57265174389484,-1.3456097987450246,0.5359308181488984,1.0
-0.9615947108275422,-0.832739932469631,1.3581376523152235,-0.389097829582283,0.9467435504183995,-0.8237573885727112,-1.5222462600896447,-0.2937503606196767,1.1812318642735693,-0.4071607900635428,0.0
-0.5881797304300883,-1.2517066158808607,1.2112890673438579,0.901422174603574,1.6029717192893047,0.649145651647892,-0.8225580905855229,0.5137521763968231,0.8676077998702403,-0.6524697519526358,0.0
